callStats,2000,,
index,priority,ambIndex,transfer,arrivalTime,dispatchDelay,onSceneDuration,hospitalArrivalTime,transferDuration,dispatchTime,ambArrivalTime,hospitalIndex,numBumps,wasQueued,
267,1,2,1,1.349225,782e-6,0.006709,1.391483,0.004958,1.350007,1.366205,3,0,0
268,2,3,1,1.352675,0.001104,0.018421,1.436729,0.00985,1.379847,1.397553,3,3,0
269,3,5,1,1.355395,908e-6,0.00555,1.382439,0.00463,1.356303,1.36541,3,0,0
270,1,3,0,1.360359,0.001495,0.001749,-1,0,1.361854,1.366739,-1,0,0
271,1,16,1,1.365243,0.001421,0.007136,1.395754,0.00496,1.366663,1.373807,3,0,0
272,1,11,1,1.378177,0.001671,0.010013,1.411785,0.008334,1.379847,1.388389,3,0,0
273,3,6,1,1.382065,0.00169,0.002399,1.415402,0.007668,1.384857,1.397744,3,1,0
274,3,4,1,1.382598,0.001434,0.002468,1.415782,0.013171,1.384032,1.397486,3,0,0
275,1,1,1,1.383937,92e-5,0.009862,1.404646,0.001601,1.384857,1.388083,3,0,0
276,1,16,1,1.402833,0.00175,0.005492,1.439221,0.014567,1.404583,1.417587,3,0,0
277,1,1,1,1.411016,0.001438,0.005508,1.447866,0.004423,1.412454,1.42622,3,0,0
